dmdcode,bnf
778011000001109,02050501
77865001000027101,04030100
77925001000027100,04030100
779811000001105,09050102
780411000001108,10010100
78065001000027109,06030200
7808511000001107,02060100
781311000001106,02060100
781411000001104,06010203
782011000001100,09040300
7820311000001105,09040251
7820511000001104,09040251
7820711000001109,09050202
7820811000001101,09010101
7821111000001102,04010100
7821311000001100,04010100
7821411000001107,04010100
7823111000001101,06010103
7825001000027103,09050101
782511000001108,02060200
78275001000027109,02020400
783511000001101,02030202
7835111000001103,04020102
783711000001106,04070100
78375001000027101,09045000
78411000001104,02040000
784411000001102,07040200
784511000001103,04120000
784611000001104,06010103
7849711000001104,09010350
785001000027108,10010100
78515001000027107,10010100
78525001000027103,10010100
7852911000001109,10010100
78535001000027101,10010100
7853611000001108,10010100
7854011000001104,10010100
7854211000001109,10010100
7854611000001106,10010100
7855001000027102,04070130
7855011000001100,02030202
7855311000001102,02060200
7855511000001108,02060100
7856211000001104,02060200
7856611000001102,02060200
786011000001101,02060100
786311000001103,09040251
78645001000027105,09040100
7865001000027106,04070300
786611000001108,10010303
78675001000027106,09040100
786911000001102,07020200
78695001000027102,09010101
787311000001100,06010600
787411000001107,09040100
7875611000001109,09060200
7875811000001108,04010100
7875911000001103,04010100
78765001000027107,09010200
7877711000001106,04010100
787811000001109,02090000
78795001000027109,09010200
7880211000001105,09060200
78811000001102,04030100
78815001000027106,09010200
788411000001106,10010100
788511000001105,04020100
78865001000027105,09010200
7886811000001108,09060700
7887011000001104,02060200
7887511000001107,02060200
7889411000001104,04080100
78895001000027107,09010200
7889511000001100,10010500
7889911000001107,09060700
7890211000001109,04080100
7890511000001107,04080100
7890811000001105,04080100
78911000001107,09040251
7891211000001103,04080100
7891611000001101,04080100
7892111000001104,04080100
7892611000001107,09060700
7892811000001106,09060700
7895001000027108,03040102
78955001000027107,09010200
7895811000001104,09060700
7896311000001103,09060700
7896811000001107,09060200
789911000001106,04080100
79011000001103,02010100
7902311000001106,09060200
7902511000001100,09060200
790311000001100,04020200
7904211000001107,10010500
790711000001101,04090100
79075001000027104,04010100
7915001000027103,04070100
791611000001100,01030100
7920911000001104,04070100
792111000001103,03010300
792411000001108,02050504
79265001000027104,07030100
7928011000001101,10010100
792811000001105,09020201
793111000001109,09040300
793211000001103,04070200
793911000001107,02040000
79411000001107,02020200
7943411000001102,02120400
7943611000001104,02120400
794411000001101,09040300
7944111000001109,10010100
7945111000001108,09060500
7948711000001102,02050501
7948911000001100,02050501
7949111000001105,02050501
7951711000001105,09040300
795611000001102,02090000
7956111000001100,09060500
7957111000001102,09060500
7957411000001107,09060500
79585001000027106,10010100
7959311000001105,09060400
796411000001109,04070200
7965001000027104,03100000
796511000001108,02010100
7966711000001108,09060500
7966811000001100,09060500
7966911000001105,09060500
7967011000001109,09060500
7967311000001107,09060500
7968611000001103,03070000
7968811000001104,01010202
7968911000001109,09060300
7969611000001107,03090100
797011000001102,01060100
79725001000027101,10030200
7976911000001100,02120400
7977111000001100,02120400
79785001000027107,09010101
797911000001103,02050501
798211000001106,03040102
79825001000027104,09010101
798311000001103,04010201
7985911000001100,04030400
79865001000027107,09010110
7987611000001104,04070100
799011000001106,10010100
79915001000027104,09010101
799211000001101,09040300
79935001000027105,06030200
7993711000001104,03095000
799411000001102,02090000
7994111000001103,10030100
799711000001108,02020300
79975001000027107,09010101
80005001000027107,09010101
80025001000027100,09010101
800311000001100,04070100
8005011000001102,04070100
800511000001106,02090000
80055001000027104,09010101
8008611000001103,03100000
801011000001107,02020700
8011511000001105,03090200
8012511000001102,03100000
8013111000001100,07040250
8013211000001106,07040200
80135001000027109,09010101
801411000001103,09040300
80155001000027108,03090200
8016111000001105,04070100
8017411000001103,04070100
8018011000001108,10030250
80205001000027102,04010100
802211000001109,09020201
802311000001101,02050501
802411000001108,02120400
8024611000001102,03020000
8025411000001104,04010100
80265001000027101,01010103
8026811000001105,03090200
8027211000001106,04010100
80275001000027108,01010103
8028811000001106,03090200
8031811000001102,03020000
803211000001103,09040253
8032511000001108,01070100
80335001000027102,09010101
80355001000027103,09010101
8036211000001106,10030250
80385001000027105,09010110
8040211000001105,01040200
8040411000001109,01040200
80405001000027101,10030250
80411000001107,07020200
80415001000027104,10010120
8044011000001107,01060400
80445001000027106,03010101
8045001000027109,09020102
8045211000001101,07040200
8045511000001103,07040250
804611000001103,10010100
8046211000001107,02060200
8046411000001106,02060200
804711000001107,10010100
8047811000001105,10020200
8048811000001109,07040200
804911000001109,09040254
8049111000001109,07040200
805011000001109,09040251
8050211000001108,03010501
8050311000001100,03010501
80505001000027109,03040102
8050511000001106,03010501
8050711000001101,03010501
8051211000001102,03010501
8051411000001103,03010501
8051611000001100,03010501
8051811000001101,03010501
8052011000001104,03010501
8053611000001101,01010103
8055001000027107,09020102
805511000001101,04070200
80565001000027105,03090200
80585001000027108,03010101
80605001000027104,03090200
8061211000001108,10010100
8062311000001109,01090401
80635001000027108,02080100
8064611000001107,09060700
8066511000001102,01010200
8066911000001109,01010201
80695001000027101,01020200
807011000001102,10010402
8070111000001100,04070500
807111000001101,09040300
8071411000001101,01010202
80725001000027103,01060100
807311000001104,09040300
8073111000001107,07040500
80765001000027106,01060100
8076911000001104,08020100
8077011000001100,08020100
8077811000001106,08020100
8078411000001108,01060100
8078611000001106,01060100
80835001000027104,01010201
80845001000027103,01010201
808711000001104,06010201
8087411000001101,03090100
808811000001107,07040500
8090111000001106,02060200
80905001000027103,03080000
8091611000001108,07040300
8092011000001109,09040300
809211000001101,04070100
8092711000001106,04070200
809311000001109,09010101
8093511000001108,09040300
809411000001102,03010101
8095111000001103,04070100
809911000001105,04070402
81011000001107,04020101
810211000001105,03010101
81025001000027109,04070100
8102611000001105,09040300
810311000001102,06010103
810511000001108,04010100
8105411000001104,01060200
8106111000001103,10030250
8107311000001103,10030201
8108211000001105,01060200
81085001000027103,06060200
8108811000001106,03100000
8109011000001105,03100000
81105001000027109,06040101
81125001000027102,04070100
811311000001107,02060200
8114111000001107,09060200
8114311000001109,07040400
8116311000001103,10030201
8116611000001108,04070102
81195001000027107,10010402
8121611000001106,03110000
8122411000001103,03110000
8122611000001100,03110000
8122811000001101,03110000
81235001000027103,10010402
8123811000001109,01080000
8125911000001103,01080000
81275001000027101,03010400
8130711000001108,01080000
8130911000001105,01080000
8131111000001101,01080000
8132611000001103,01080000
8135911000001101,09060700
813611000001103,02060200
8136411000001100,03095000
8140111000001106,03090200
814111000001108,02050501
8141511000001109,01010201
814411000001103,10010100
8145111000001103,03080000
814711000001109,08030200
8147211000001101,04060000
8148611000001100,04105100
8148911000001106,04105100
8150111000001108,02050504
8150711000001109,09010200
81511000001104,10010100
8154011000001100,07020200
8154811000001106,07020200
8155511000001109,07020200
8156511000001102,04070401
8156811000001104,04070401
8157411000001104,04070100
81585001000027101,02030202
81595001000027102,02060200
8159511000001107,03020000
8159711000001102,03020000
8160411000001107,01070100
81635001000027101,01050100
816411000001106,08030401
8166311000001102,06060200
81685001000027109,01030600
8171111000001104,04080100
81715001000027102,02060100
8172811000001102,08030402
8174611000001109,06010203
8175611000001105,04070100
8175711000001101,06060200
8176311000001105,06010203
8176611000001100,04080100
8176811000001101,09040402
81775001000027105,02060100
817911000001100,02020100
81825001000027108,02060100
818511000001106,02020400
81885001000027102,08030401
819011000001108,10010100
81915001000027108,08030401
819211000001103,09040300
819611000001101,09040402
8197611000001106,10010100
820011000001109,09045002
82011000001104,04010200
82025001000027108,08030402
